Task_Depth Estimation,Task_Image Classification,Task_Image Generation,Task_Object Detection,Task_Semantic Segmentation,Task_Text to Image,Task_Text-to-Image,accuracy_norm,difficulty
False,True,False,False,False,False,False,0.6538461538461536,
False,True,False,False,False,False,False,0.6523668639053244,
False,True,False,False,False,False,False,0.6449704142011828,
False,True,False,False,False,False,False,0.6405325443786974,
False,True,False,False,False,False,False,0.6360946745562122,
False,True,False,False,False,False,False,0.6301775147928997,
False,True,False,False,False,False,False,0.6139053254437874,
False,True,False,False,False,False,False,0.610946745562129,
False,True,False,False,False,False,False,0.5207100591715966,
False,True,False,False,False,False,False,0.4940828402366865,
False,True,False,False,False,False,False,0.4866863905325449,
False,True,False,False,False,False,False,0.4142011834319519,
False,True,False,False,False,False,False,0.3284023668639049,
False,True,False,False,False,False,False,0.3195266272189341,
False,True,False,False,False,False,False,0.3076923076923072,
False,True,False,False,False,False,False,0.304733727810651,
False,True,False,False,False,False,False,0.2499999999999994,
False,True,False,False,False,False,False,0.2011834319526624,
False,True,False,False,False,False,False,0.1789940828402377,
False,True,False,False,False,False,False,0.1198224852071008,
False,True,False,False,False,False,False,0.0784023668639054,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,1.0
False,True,False,False,False,False,False,0.9938398357289524,1.0
False,True,False,False,False,False,False,0.9938398357289524,1.0
False,True,False,False,False,False,False,0.9917864476386024,1.0
False,True,False,False,False,False,False,0.9897330595482524,1.0
False,True,False,False,False,False,False,0.9794661190965076,1.0
False,True,False,False,False,False,False,0.9794661190965076,1.0
False,True,False,False,False,False,False,0.9774127310061604,1.0
False,True,False,False,False,False,False,0.9753593429158102,1.0
False,True,False,False,False,False,False,0.9753593429158102,1.0
False,True,False,False,False,False,False,0.97330595482546,1.0
False,True,False,False,False,False,False,0.9691991786447628,1.0
False,True,False,False,False,False,False,0.9671457905544126,1.0
False,True,False,False,False,False,False,0.9671457905544126,1.0
False,True,False,False,False,False,False,0.9671457905544126,1.0
False,True,False,False,False,False,False,0.9650924024640654,1.0
False,True,False,False,False,False,False,0.9650924024640654,1.0
False,True,False,False,False,False,False,0.9650924024640654,1.0
False,True,False,False,False,False,False,0.9507186858316204,1.0
False,True,False,False,False,False,False,0.9507186858316204,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9445585215605729,1.0
False,True,False,False,False,False,False,0.9240246406570832,1.0
False,True,False,False,False,False,False,0.9240246406570832,1.0
False,True,False,False,False,False,False,0.9240246406570832,1.0
False,True,False,False,False,False,False,0.9240246406570832,1.0
False,True,False,False,False,False,False,0.9240246406570832,1.0
False,True,False,False,False,False,False,0.9219712525667332,1.0
False,True,False,False,False,False,False,0.917864476386036,1.0
False,True,False,False,False,False,False,0.907597535934291,1.0
False,True,False,False,False,False,False,0.9034907597535936,1.0
False,True,False,False,False,False,False,0.9034907597535936,1.0
False,True,False,False,False,False,False,0.9034907597535936,1.0
False,True,False,False,False,False,False,0.8829568788501012,1.0
False,True,False,False,False,False,False,0.8624229979466117,1.0
False,True,False,False,False,False,False,0.8624229979466117,1.0
False,True,False,False,False,False,False,0.8213552361396296,1.0
False,True,False,False,False,False,False,0.7679671457905527,1.0
False,True,False,False,False,False,False,0.7392197125256655,1.0
False,True,False,False,False,False,False,0.7371663244353183,1.0
False,True,False,False,False,False,False,0.7186858316221759,1.0
False,True,False,False,False,False,False,0.6570841889117043,1.0
False,True,False,False,False,False,False,0.6570841889117043,1.0
False,True,False,False,False,False,False,0.6570841889117043,1.0
False,True,False,False,False,False,False,0.6242299794661198,1.0
False,True,False,False,False,False,False,0.0492813141683767,1.0
False,True,False,False,False,False,False,0.0,1.0
False,False,False,False,True,False,False,1.0,1.0
False,False,False,False,True,False,False,0.9954883825851568,1.0
False,False,False,False,True,False,False,0.9932325738777348,1.0
False,False,False,False,True,False,False,0.98646514775547,1.0
False,False,False,False,True,False,False,0.9819535303406268,1.0
False,False,False,False,True,False,False,0.9729302955109406,1.0
False,False,False,False,True,False,False,0.9645838032934806,1.0
False,False,False,False,True,False,False,0.963907060681254,1.0
False,False,False,False,True,False,False,0.9571396345589892,1.0
False,False,False,False,True,False,False,0.9505977893074664,1.0
False,False,False,False,True,False,False,0.9503722084367244,1.0
False,False,False,False,True,False,False,0.9390931648996164,1.0
False,False,False,False,True,False,False,0.9368373561921948,1.0
False,False,False,False,True,False,False,0.9368373561921948,1.0
False,False,False,False,True,False,False,0.93006993006993,1.0
False,False,False,False,True,False,False,0.93006993006993,1.0
False,False,False,False,True,False,False,0.9278141213625084,1.0
False,False,False,False,True,False,False,0.9278141213625084,1.0
False,False,False,False,True,False,False,0.9255583126550866,1.0
False,False,False,False,True,False,False,0.9233025039476652,1.0
False,False,False,False,True,False,False,0.9233025039476652,1.0
False,False,False,False,True,False,False,0.9233025039476652,1.0
False,False,False,False,True,False,False,0.9187908865328218,1.0
False,False,False,False,True,False,False,0.9165350778254004,1.0
False,False,False,False,True,False,False,0.9142792691179784,1.0
False,False,False,False,True,False,False,0.9097676517031356,1.0
False,False,False,False,True,False,False,0.9097676517031356,1.0
False,False,False,False,True,False,False,0.9075118429957136,1.0
False,False,False,False,True,False,False,0.9075118429957136,1.0
False,False,False,False,True,False,False,0.9030002255808705,1.0
False,False,False,False,True,False,False,0.900744416873449,1.0
False,False,False,False,True,False,False,0.900744416873449,1.0
False,False,False,False,True,False,False,0.8962327994586057,1.0
False,False,False,False,True,False,False,0.8939769907511842,1.0
False,False,False,False,True,False,False,0.8926235055267312,1.0
False,False,False,False,True,False,False,0.8917211820437625,1.0
False,False,False,False,True,False,False,0.8917211820437625,1.0
False,False,False,False,True,False,False,0.889465373336341,1.0
False,False,False,False,True,False,False,0.8872095646289195,1.0
False,False,False,False,True,False,False,0.8872095646289195,1.0
False,False,False,False,True,False,False,0.8849537559214977,1.0
False,False,False,False,True,False,False,0.8849537559214977,1.0
False,False,False,False,True,False,False,0.8849537559214977,1.0
False,False,False,False,True,False,False,0.8836002706970446,1.0
False,False,False,False,True,False,False,0.878186329799233,1.0
False,False,False,False,True,False,False,0.8736747123843897,1.0
False,False,False,False,True,False,False,0.8623956688472816,1.0
False,False,False,False,True,False,False,0.8601398601398601,1.0
False,False,False,False,True,False,False,0.8576584705616963,1.0
False,False,False,False,True,False,False,0.8533724340175953,1.0
False,False,False,False,True,False,False,0.8398375817730654,1.0
False,False,False,False,True,False,False,0.8353259643582222,1.0
False,False,False,False,True,False,False,0.8330701556508007,1.0
False,False,False,False,True,False,False,0.8308143469433792,1.0
False,False,False,False,True,False,False,0.8195353034062711,1.0
False,False,False,False,True,False,False,0.8195353034062711,1.0
False,False,False,False,True,False,False,0.8150236859914279,1.0
False,False,False,False,True,False,False,0.8060004511617413,1.0
False,False,False,False,True,False,False,0.801488833746898,1.0
False,False,False,False,True,False,False,0.785698172794947,1.0
False,False,False,False,True,False,False,0.7541168508910443,1.0
False,False,False,False,True,False,False,0.7112564854500336,1.0
False,False,False,False,True,False,False,0.6886983983758175,1.0
False,False,False,False,True,False,False,0.686442589668396,1.0
False,False,False,False,True,False,False,0.6841867809609745,1.0
False,False,False,False,True,False,False,0.6706519287164447,1.0
False,False,False,False,True,False,False,0.6706519287164447,1.0
False,False,False,False,True,False,False,0.6661403113016015,1.0
False,False,False,False,True,False,False,0.66388450259418,1.0
False,False,False,False,True,False,False,0.6593728851793367,1.0
False,False,False,False,True,False,False,0.6593728851793367,1.0
False,False,False,False,True,False,False,0.6469659372885178,1.0
False,False,False,False,True,False,False,0.6458380329348071,1.0
False,False,False,False,True,False,False,0.6435822242273853,1.0
False,False,False,False,True,False,False,0.6435822242273853,1.0
False,False,False,False,True,False,False,0.6413264155199638,1.0
False,False,False,False,True,False,False,0.6390706068125424,1.0
False,False,False,False,True,False,False,0.5849311978344236,1.0
False,False,False,False,True,False,False,0.5806451612903225,1.0
False,False,False,False,True,False,False,0.5806451612903225,1.0
False,False,False,False,True,False,False,0.5804195804195803,1.0
False,False,False,False,True,False,False,0.5781637717121588,1.0
False,False,False,False,True,False,False,0.5691405368824722,1.0
False,False,False,False,True,False,False,0.5646289194676289,1.0
False,False,False,False,True,False,False,0.5578614933453642,1.0
False,False,False,False,True,False,False,0.5578614933453642,1.0
False,False,False,False,True,False,False,0.5510940672230994,1.0
False,False,False,False,True,False,False,0.5443266411008346,1.0
False,False,False,False,True,False,False,0.5240243627340401,1.0
False,False,False,False,True,False,False,0.521091811414392,1.0
False,False,False,False,True,False,False,0.521091811414392,1.0
False,False,False,False,True,False,False,0.4743965711707646,1.0
False,False,False,False,True,False,False,0.4734942476877961,1.0
False,False,False,False,True,False,False,0.4112339273629595,1.0
False,False,False,False,True,False,False,0.3661177532145273,1.0
False,False,False,False,True,False,False,0.3367922400180464,1.0
